vote_column,dim1,dim2,poll_id,poll_label,accepted,committee,url
v068,0.07469251249306692,-0.0922660810265501,4936,Wahlrechtsreform zur Verkleinerung des Bundestages,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/wahlrechtsreform-zur-verkleinerung-des-bundestages
v069,0.09807168091477571,0.03914884153912378,4961,Verlängerung des Bundeswehreinsatzes SEA GUARDIAN im Mittelmeer,TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-sea-guardian-im-mittelmeer
v070,0.10176497513745206,0.052619628750502544,4965,Verlängerung des Bundeswehreinsatzes in Südsudan (UNMISS),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-in-suedsudan-unmiss
v071,0.031258836274792486,0.14417167390907762,4967,Laufzeitverlängerung der Kernkraftwerke,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/laufzeitverlaengerung-der-kernkraftwerke
v072,0.10063699683098211,0.03483540047807507,4991,"Untersuchungsausschuss ""Bekämpfung des Corona-Virus"" nicht einsetzen",TRUE,"Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/untersuchungsausschuss-bekaempfung-des-corona-virus-nicht-einsetzen
v073,0.07439270482411021,-0.08943166908245967,4992,Änderung des Energiesicherungsgesetzes,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-energiesicherungsgesetzes-0
v074,0.09861693843937121,0.03831874632440198,4999,Bundeswehreinsatz im Mittelmeer verlängern (EUNAVFOR MED IRINI),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/bundeswehreinsatz-im-mittelmeer-verlaengern-eunavfor-med-irini
v075,0.10543059421240776,0.056854699409202215,5005,Bewaffneter Streitkräfteeinsatz im Sudan,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/bewaffneter-streitkraefteeinsatz-im-sudan
v076,0.07540367700130503,-0.09391042301801643,5006,Keine Bejagung von Wölfen,TRUE,"Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-bejagung-von-woelfen
v077,0.09765147162417726,0.034261303845043195,5007,Beteiligung der Bundeswehr in Niger (EUMPM Niger),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/beteiligung-der-bundeswehr-in-niger-eumpm-niger
v078,0.025070627677822945,0.11889886453025218,5011,Neuregelung der deutschen Asyl- und Flüchtlingspolitik,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/neuregelung-der-deutschen-asyl-und-fluechtlingspolitik
v079,0.07546105788014802,-0.09297014294960208,5030,"Einsetzung des Bürgerrats ""Ernährung im Wandel""",TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einsetzung-des-buergerrats-ernaehrung-im-wandel
v080,0.005351738137598899,0.015970323266254704,5031,Einführung von bundesweiten Volksentscheiden,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einfuehrung-von-bundesweiten-volksentscheiden
v081,0.0759845681479039,-0.09369940263712687,5032,Keine sofortige Einleitung der Rückführungsoffensive,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-sofortige-einleitung-der-rueckfuehrungsoffensive
v082,0.09936851235085993,0.032487852740047306,5033,Stärkung und Reform der Weltgesundheitsorganisation,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/staerkung-und-reform-der-weltgesundheitsorganisation
v083,0.0977154767209695,0.03347710605110633,5043,Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-im-kosovo-kfor
v084,0.07430785596095292,-0.08625870779690338,5044,Letztmalige Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/letztmalige-verlaengerung-des-bundeswehreinsatzes-in-mali-minusma
v085,0.07388800815138383,-0.09010950241680891,5047,Pflegereform,TRUE,Gesundheitsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/pflegereform
v086,0.10317073974181769,0.057216939860499375,5057,LINKEN-Antrag ablehnen: Europäische Asylrechtsreform durchsetzen,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/linken-antrag-ablehnen-europaeische-asylrechtsreform-durchsetzen
v087,0.09834680932065887,0.037351500808158786,5058,2-Prozent-Hürde zur Europawahl,TRUE,Ausschuss für die Angelegenheiten der Europäischen Union,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/2-prozent-huerde-zur-europawahl
v088,0.1043728968871059,0.049736304739212964,5059,Grenzüberschreitendes Entsenderecht im Straßenverkehr,TRUE,Ausschuss für Arbeit und Soziales,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/grenzueberschreitendes-entsenderecht-im-strassenverkehr
v089,0.07596365407057873,-0.08840164651785497,5061,Fachkräfteeinwanderung,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/fachkraefteeinwanderung
v090,0.09805862843015653,0.03388448272578581,5063,Beteiligung der Bundeswehr an der EU-geführten Sicherheitsoperation in Bosnien und Herzegowina (EUFOR ALTHEA),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/beteiligung-der-bundeswehr-an-der-eu-gefuehrten-sicherheitsoperation-in-bosnien-und-herzegowina-eufor-althea-0
v091,0.09802916448574021,0.03278321674414828,5064,Verlängerung des Bundeswehreinsatzes vor der libanesischen Küste (UNIFIL),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/verlaengerung-des-bundeswehreinsatzes-vor-der-libanesischen-kueste-unifil
v092,0.026871999893569334,0.11090665238797123,5069,Keine rückwirkende Besteuerung der Energiepreispauschale,FALSE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-rueckwirkende-besteuerung-der-energiepreispauschale
v093,0.04882787213234412,0.07943285155609187,5091,Förderung der geschäftsmäßigen Sterbehilfe grundsätzlich verbieten,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/foerderung-der-geschaeftsmaessigen-sterbehilfe-grundsaetzlich-verbieten
v094,0.07122134846866042,-0.09254262001672399,5096,Ausbau der LNG-Gas-Infrastruktur,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/ausbau-der-lng-gas-infrastruktur
v095,0.05202000583191339,-0.06086822776695228,5098,Suizidhilfegesetz,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/suizidhilfegesetz
v096,0.10537852600210143,0.05841789962868431,5099,Suizidprävention stärken,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/suizidpraevention-staerken
v097,0.026465340272866063,0.12784622071651577,5100,Bundeswehreinsatz in Mali (MINUSMA) beenden,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/bundeswehreinsatz-in-mali-minusma-beenden
v098,0.07523775408685138,-0.0906868308114986,5162,Gebäudeenergiegesetz,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/gebaeudeenergiegesetz
v099,0.004853443635915774,0.01681684932323786,5180,Rücktritt von Bundesinnenministerin Nancy Faeser,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/ruecktritt-von-bundesinnenministerin-nancy-faeser
v100,0.03267755906714,0.14664908327872728,5181,Änderungsantrag zum Energieeffizienzgesetz,FALSE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderungsantrag-zum-energieeffizienzgesetz
v101,0.03432432158288578,0.14619314380116172,5182,Umsatzsteuergesetz,FALSE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/umsatzsteuergesetz
v102,0.1008564727418003,0.03603216533728818,5190,Ablehnung des Elf-Punkte-Plans zum Schutz der Grenzen (Beschlussempfehlung),TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/ablehnung-des-elf-punkte-plans-zum-schutz-der-grenzen-beschlussempfehlung
v103,0.09829574421542507,0.03571360051896967,5217,Fortsetzung des Bundeswehreinsatzes im Irak,TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/fortsetzung-des-bundeswehreinsatzes-im-irak
v104,0.08687452188894812,-0.027030280625026964,5230,Änderung des Straßenverkehrsgesetzes,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-strassenverkehrsgesetzes
v105,0.09980194015812323,0.033575881674158134,5242,Stiftungsfinanzierungsgesetz,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/stiftungsfinanzierungsgesetz
v106,0.006110298436492672,0.015138394060691293,5243,Änderung des Atomgesetzes,FALSE,"Ausschuss für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-atomgesetzes
v107,0.029993560970882297,0.14491503735436673,5251,Moldau und Georgien als sichere Herkunftsstaaten (Entschließungsantrag),FALSE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/moldau-und-georgien-als-sichere-herkunftsstaaten-entschliessungsantrag
v108,0.08236630367447775,-0.05144050896209229,5252,Videokonferenzen in der Zivil- und Fachgerichtsbarkeit,TRUE,Rechtsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/videokonferenzen-in-der-zivil-und-fachgerichtsbarkeit
v109,0.07449274364568938,-0.0898846012186566,5263,Reform des Nachrichtendienstrechts,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/reform-des-nachrichtendienstrechts
v110,0.10090930033430442,0.036476858654253395,5289,Kein Stopp der EU-Gebäuderichtlinie (Beschlussempfehlung),TRUE,"Ausschuss für Wohnen, Stadtentwicklung, Bauwesen und Kommunen",https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/kein-stopp-der-eu-gebaeuderichtlinie-beschlussempfehlung
v111,0.1031675342567216,0.05608562826162166,5295,Keine Streichung von Erbschaftssteuervergünstigungen (Beschlussempfehlung),TRUE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/keine-streichung-von-erbschaftssteuerverguenstigungen-beschlussempfehlung
v112,0.09977725086700229,0.034476086337564125,5302,Erweiterter Tätigkeitsbereich der Europäischen Bank für Wiederaufbau und Entwicklung,TRUE,Finanzausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/erweiterter-taetigkeitsbereich-der-europaeischen-bank-fuer-wiederaufbau-und-entwicklung
v113,0.07491426593019591,-0.09092681034549377,5315,Nachtragshaushaltsgesetz 2023,TRUE,Haushaltsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/nachtragshaushaltsgesetz-2023
v114,0.0790394750814455,-0.06762616875238033,5319,Änderung des Erneuerbare-Energien-Gesetzes,TRUE,Ausschuss für Klimaschutz und Energie,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-erneuerbare-energien-gesetzes
v115,0.0767913444160842,-0.09065207456374376,5323,Artikel 115 II GG - Aussetzen der Schuldenbremse für 2023,TRUE,Haushaltsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/artikel-115-ii-gg-aussetzen-der-schuldenbremse-fuer-2023
v116,0.10020568948554565,0.034924350631227674,5324,Änderung des Parteiengesetzes,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-parteiengesetzes
v117,0.02551714581132821,0.12498918540350716,5367,Lieferung von TAURUS-Marschflugkörpern an die Ukraine,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/lieferung-von-taurus-marschflugkoerpern-an-die-ukraine
v118,0.10104685937630328,0.03719338669139577,5368,Friedensinitiative für die Ukraine und Russland (Beschlussempfehlung zur Ablehnung des Antrags),TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/friedensinitiative-fuer-die-ukraine-und-russland-beschlussempfehlung-zur-ablehnung-des-antrags
v119,0.07531512751760416,-0.08669114546341067,5369,Modernisierung des Staatsangehörigkeitsrechts,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/modernisierung-des-staatsangehoerigkeitsrechts
v120,0.026143658254245878,0.12882243922405834,5370,Entlastung der Landwirtschaft,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/entlastung-der-landwirtschaft
v121,0.07379709861162015,-0.09268269569158594,5381,Änderung des Bundeswahlgesetzes,TRUE,Ausschuss für Inneres und Heimat,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/aenderung-des-bundeswahlgesetzes
v122,0.07353132549345316,-0.09402321217353499,5382,Haushalt 2024 - Etat des Bundeskanzlers,TRUE,Haushaltsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/haushalt-2024-etat-des-bundeskanzlers
v123,0.07407944995631759,-0.09132516502048775,5384,Haushaltsgesetz 2024,TRUE,Haushaltsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/haushaltsgesetz-2024
v124,0.10181471617625373,0.049521992201493205,5397,Einsatz der Bundeswehr im Roten Meer,TRUE,Auswärtiger Ausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/einsatz-der-bundeswehr-im-roten-meer
v125,0.0259063924294894,0.1260594674603172,5413,Veränderungen in der deutschen Außen- und Sicherheitspolitik erforderlich,FALSE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/veraenderungen-in-der-deutschen-aussen-und-sicherheitspolitik-erforderlich
v126,0.07348986299900027,-0.09260635487346154,5414,Militärische Unterstützung für die Ukraine,TRUE,NA,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/militaerische-unterstuetzung-fuer-die-ukraine
v127,0.07635358359098997,-0.08445559249374844,5418,Cannabisgesetz,TRUE,Gesundheitsausschuss,https://www.abgeordnetenwatch.de/bundestag/20/abstimmungen/cannabisgesetz
